index,Y_sp,Y_nas,Y_vix,Y_dj,VIX_Index,vix_1m,vix_2m,vix_3m,vix_4m,vix_5m,vix_6m,vix_7m,vix_slope,1m,3m,6m,1y,2y,3y,5y,7y,10y,20y,30y,Full_Slope,SP500-1-return,SP500-2-return,SP500-3-return,SP500-4-return,SP500-5-return,SP500-6-return,SP500-7-return,SP500-8-return,SP500-9-return,SP500-10-return,VIX_Index-1-return,VIX_Index-2-return,VIX_Index-3-return,VIX_Index-4-return,VIX_Index-5-return,VIX_Index-6-return,VIX_Index-7-return,VIX_Index-8-return,VIX_Index-9-return,VIX_Index-10-return,NAS100-1-return,NAS100-2-return,NAS100-3-return,NAS100-4-return,NAS100-5-return,NAS100-6-return,NAS100-7-return,NAS100-8-return,NAS100-9-return,NAS100-10-return,DJIA30-1-return,DJIA30-2-return,DJIA30-3-return,DJIA30-4-return,DJIA30-5-return,DJIA30-6-return,DJIA30-7-return,DJIA30-8-return,DJIA30-9-return,DJIA30-10-return 
2020-08-05,0.00640916,0.002601065,-0.032944175,0.013809174,22.98999977,25.25,28.08,30.71,29,27.96,28.38,27.94,0.013675429,0.08,0.1,0.12,0.12,0.11,0.13,0.22,0.39,0.55,1,1.22,0.000112151,0.00640916,0.010014583,0.017169946,0.024811182,0.021053881,0.033405664,0.026911229,0.034279157,0.028069517,0.015673139,-0.032944175,-0.054593666,-0.061979764,-0.074170128,-0.047152528,-0.101263431,-0.073362029,-0.116864356,-0.126109405,-0.056239716,0.002601065,0.006344359,0.019932334,0.037542214,0.042456443,0.054768702,0.04138795,0.059467129,0.050213241,0.02315872,0.013809174,0.01994348,0.028836663,0.033185006,0.024635998,0.03069401,0.022934359,0.027264953,0.020396257,0.007219704
2020-08-06,0.006407126,0.01265079,-0.014899494,0.006794898,22.64999962,24.85,27.75,30.43,28.9,27.93,28.34,27.96,0.015323467,0.07,0.1,0.11,0.14,0.11,0.13,0.21,0.39,0.55,0.98,1.2,0.000110141,0.006407126,0.012816286,0.016421709,0.023577072,0.031218308,0.027461007,0.03981279,0.033318355,0.040686283,0.034476643,-0.014899494,-0.047843669,-0.069493159,-0.076879258,-0.089069622,-0.062052021,-0.116162924,-0.088261523,-0.13176385,-0.141008899,0.01265079,0.015251855,0.018995149,0.032583124,0.050193004,0.055107233,0.067419492,0.05403874,0.072117919,0.062864031,0.006794898,0.020604072,0.026738378,0.035631561,0.039979904,0.031430897,0.037488908,0.029729257,0.034059851,0.027191156
2020-08-07,0.000632829,-0.011397763,-0.019617238,0.001696447,22.20999908,24.6,27.84,30.5,28.96,27.96,28.4,28,0.016846821,0.08,0.1,0.12,0.14,0.13,0.14,0.23,0.41,0.57,1.01,1.23,0.000112507,0.000632829,0.007039955,0.013449116,0.017054539,0.024209901,0.031851138,0.028093836,0.040445619,0.033951184,0.041319113,-0.019617238,-0.034516732,-0.067460907,-0.089110398,-0.096496496,-0.10868686,-0.08166926,-0.135780163,-0.107878761,-0.151381088,-0.011397763,0.001253027,0.003854092,0.007597386,0.021185361,0.038795241,0.04370947,0.056021729,0.042640977,0.060720157,0.001696447,0.008491346,0.022300519,0.028434825,0.037328008,0.041676352,0.033127344,0.039185356,0.031425705,0.035756298
2020-08-10,0.002738465,-0.004879272,-0.003608481,0.012963858,22.12999916,23.85,27.1,30.02,28.6,27.64,28.09,27.75,0.017884165,0.09,0.11,0.13,0.13,0.14,0.15,0.24,0.42,0.59,1.04,1.25,0.000114396,0.002738465,0.003371295,0.009778421,0.016187581,0.019793004,0.026948367,0.034589603,0.030832301,0.043184085,0.036689649,-0.003608481,-0.023225719,-0.038125213,-0.071069388,-0.092718878,-0.100104977,-0.112295341,-0.08527774,-0.139388643,-0.111487242,-0.004879272,-0.016277035,-0.003626245,-0.00102518,0.002718114,0.016306089,0.033915969,0.038830199,0.051142457,0.037761705,0.012963858,0.014660305,0.021455203,0.035264377,0.041398683,0.050291866,0.054640209,0.046091201,0.052149213,0.044389562
2020-08-11,-0.008001055,-0.019042282,0.082368962,-0.003768296,24.03000069,24.68,27.9,30.71,29.02,28.05,28.45,28.04,0.013275564,0.08,0.11,0.12,0.15,0.16,0.18,0.27,0.46,0.64,1.1,1.32,0.000120996,-0.008001055,-0.00526259,-0.004629761,0.001777365,0.008186526,0.011791949,0.018947311,0.026588548,0.022831246,0.035183029,0.082368962,0.078760482,0.059143243,0.04424375,0.011299574,-0.010349916,-0.017736015,-0.029926379,-0.002908778,-0.057019681,-0.019042282,-0.023921554,-0.035319317,-0.022668527,-0.020067462,-0.016324168,-0.002736193,0.014873687,0.019787916,0.032100175,-0.003768296,0.009195562,0.010892009,0.017686907,0.031496081,0.037630387,0.04652357,0.050871913,0.042322905,0.048380917
2020-08-12,0.013899502,0.025565721,-0.075613632,0.010417275,22.28000069,23.35,26.95,30.04,28.56,27.68,28.15,27.75,0.018788664,0.08,0.11,0.12,0.13,0.16,0.19,0.3,0.5,0.69,1.15,1.37,0.000126737,0.013899502,0.005898447,0.008636912,0.009269741,0.015676867,0.022086028,0.025691451,0.032846814,0.04048805,0.036730748,-0.075613632,0.00675533,0.003146849,-0.016470389,-0.031369883,-0.064314058,-0.085963549,-0.093349647,-0.105540011,-0.07852241,0.025565721,0.006523439,0.001644167,-0.009753596,0.002897194,0.005498259,0.009241553,0.022829528,0.040439408,0.045353637,0.010417275,0.00664898,0.019612837,0.021309284,0.028104183,0.041913356,0.048047662,0.056940845,0.061289189,0.052740181
2020-08-13,-0.002049273,0.001849061,-0.00675533,-0.002867875,22.12999916,23.2,26.82,30.05,28.65,27.8,28.25,27.92,0.02028115,0.08,0.1,0.12,0.14,0.16,0.19,0.32,0.52,0.71,1.2,1.42,0.000132081,-0.002049273,0.01185023,0.003849174,0.006587639,0.007220469,0.013627595,0.020036755,0.023642178,0.030797541,0.038438777,-0.00675533,-0.082368962,0,-0.003608481,-0.023225719,-0.038125213,-0.071069388,-0.092718878,-0.100104977,-0.112295341,0.001849061,0.027414782,0.0083725,0.003493228,-0.007904535,0.004746255,0.00734732,0.011090614,0.024678589,0.042288469,-0.002867875,0.0075494,0.003781104,0.016744962,0.018441409,0.025236308,0.039045481,0.045179787,0.05407297,0.058421314
2020-08-14,-0.000171897,-0.001246031,-0.003621549,0.001228738,22.04999924,23.29,26.94,30.13,28.85,28.25,28.55,28.2,0.021796027,0.09,0.1,0.12,0.13,0.14,0.18,0.29,0.51,0.71,1.21,1.45,0.000135094,-0.000171897,-0.00222117,0.011678332,0.003677277,0.006415742,0.007048571,0.013455697,0.019864858,0.023470281,0.030625644,-0.003621549,-0.010376879,-0.085990511,-0.003621549,-0.007230029,-0.026847268,-0.041746762,-0.074690937,-0.096340427,-0.103726526,-0.001246031,0.00060303,0.026168751,0.007126469,0.002247197,-0.009150566,0.003500224,0.006101289,0.009844583,0.023432558,0.001228738,-0.001639137,0.008778138,0.005009842,0.0179737,0.019670147,0.026465046,0.040274219,0.046408525,0.055301708
2020-08-17,0.002706178,0.011056097,-0.03226081,-0.003087692,21.35000038,21.9,25.93,29.32,28.4,27.6,28.02,27.87,0.02514552,0.09,0.1,0.12,0.13,0.14,0.18,0.29,0.49,0.69,1.19,1.43,0.00013282,0.002706178,0.00253428,0.000485007,0.01438451,0.006383454,0.00912192,0.009754749,0.016161875,0.022571035,0.026176458,-0.03226081,-0.035882359,-0.042637688,-0.118251321,-0.035882359,-0.039490839,-0.059108078,-0.074007571,-0.106951747,-0.128601237,0.011056097,0.009810066,0.011659127,0.037224847,0.018182565,0.013303293,0.001905531,0.014556321,0.017157386,0.020900679,-0.003087692,-0.001858954,-0.004726829,0.005690447,0.001922151,0.014886008,0.016582455,0.023377354,0.037186527,0.043320833
2020-08-18,0.00230074,0.009737551,0.007466196,-0.002403319,21.51000023,21.95,25.55,28.85,28.25,27.42,27.75,27.65,0.024479409,0.08,0.09,0.13,0.13,0.14,0.17,0.27,0.47,0.67,1.16,1.4,0.000129956,0.00230074,0.005006918,0.004835021,0.002785748,0.01668525,0.008684195,0.01142266,0.012055489,0.018462615,0.024871776,0.007466196,-0.024794613,-0.028416162,-0.035171492,-0.110785124,-0.028416162,-0.032024643,-0.051641881,-0.066541375,-0.09948555,0.009737551,0.020793648,0.019547617,0.021396678,0.046962398,0.027920116,0.023040844,0.011643082,0.024293872,0.026894937,-0.002403319,-0.005491011,-0.004262273,-0.007130148,0.003287128,-0.000481168,0.012482689,0.014179137,0.020974035,0.034783208
2020-08-19,-0.004414123,-0.007077395,0.046773595,-0.0030715,22.54000092,26.25,29.4,28.68,27.92,28.15,28.15,27.8,0.005731717,0.07,0.11,0.12,0.13,0.14,0.17,0.29,0.48,0.68,1.2,1.42,0.000132783,-0.004414123,-0.002113383,0.000592795,0.000420897,-0.001628375,0.012271127,0.004270071,0.007008537,0.007641366,0.014048492,0.046773595,0.054239792,0.021978982,0.018357433,0.011602103,-0.064011529,0.018357433,0.014748953,-0.004868286,-0.01976778,-0.007077395,0.002660156,0.013716253,0.012470222,0.014319283,0.039885004,0.020842721,0.015963449,0.004565687,0.017216477,-0.0030715,-0.005474819,-0.008562511,-0.007333773,-0.010201648,0.000215628,-0.003552668,0.009411189,0.011107636,0.017902535
2020-08-20,0.003153655,0.013898479,0.007954014,0.001690327,22.71999931,25.88,29.22,28.5,27.8,27.94,27.95,27.6,0.00937135,0.08,0.11,0.13,0.12,0.13,0.15,0.26,0.46,0.65,1.15,1.38,0.000128295,0.003153655,-0.001260469,0.001040272,0.003746449,0.003574552,0.001525279,0.015424782,0.007423726,0.010162191,0.010795021,0.007954014,0.05472761,0.062193806,0.029932996,0.026311447,0.019556118,-0.056057515,0.026311447,0.022702967,0.003085729,0.013898479,0.006821084,0.016558635,0.027614732,0.026368701,0.028217762,0.053783483,0.0347412,0.029861928,0.018464166,0.001690327,-0.001381173,-0.003784492,-0.006872184,-0.005643446,-0.008511321,0.001905955,-0.001862341,0.011101516,0.012797963
2020-08-21,0.0034352,0.006782732,-0.007954014,0.006847499,22.54000092,26,29.57,28.94,28.24,28.58,28.75,28.38,0.014628184,0.07,0.1,0.12,0.13,0.16,0.16,0.27,0.46,0.64,1.13,1.35,0.000125199,0.0034352,0.006588855,0.002174731,0.004475472,0.007181649,0.007009752,0.004960479,0.018859982,0.010858926,0.013597391,-0.007954014,0,0.046773595,0.054239792,0.021978982,0.018357433,0.011602103,-0.064011529,0.018357433,0.014748953,0.006782732,0.020681211,0.013603816,0.023341367,0.034397463,0.033151432,0.035000493,0.060566214,0.041523932,0.03664466,0.006847499,0.008537826,0.005466326,0.003063007,-2.47E-05,0.001204054,-0.001663822,0.008753454,0.004985158,0.017949016
2020-08-24,0.009993615,0.006126481,-0.007570736,0.013447535,22.37000084,25.9,29.6,28.95,28.25,28.55,28.7,28.25,0.014820207,0.09,0.12,0.12,0.14,0.14,0.18,0.28,0.47,0.65,1.14,1.35,0.00012464,0.009993615,0.013428815,0.01658247,0.012168347,0.014469087,0.017175265,0.017003367,0.014954095,0.028853597,0.020852542,-0.007570736,-0.015524751,-0.007570736,0.039202859,0.046669055,0.014408246,0.010786697,0.004031367,-0.071582265,0.010786697,0.006126481,0.012909213,0.026807692,0.019730297,0.029467848,0.040523944,0.039277913,0.041126974,0.066692695,0.047650413,0.013447535,0.020295035,0.021985362,0.018913861,0.016510543,0.013422851,0.014651589,0.011783714,0.022200989,0.018432693
2020-08-25,0.0035899,0.008192588,-0.015315621,-0.002122518,22.03000069,25.35,29.43,28.77,27.99,28.3,28.4,27.95,0.020892638,0.08,0.11,0.12,0.13,0.15,0.18,0.3,0.49,0.69,1.18,1.39,0.000129516,0.0035899,0.013583515,0.017018715,0.02017237,0.015758247,0.018058987,0.020765164,0.020593267,0.018543994,0.032443497,-0.015315621,-0.022886357,-0.030840372,-0.022886357,0.023887238,0.031353434,-0.000907375,-0.004528924,-0.011284254,-0.086897886,0.008192588,0.014319068,0.0211018,0.035000279,0.027922884,0.037660435,0.048716532,0.047470501,0.049319562,0.074885283,-0.002122518,0.011325018,0.018172517,0.019862844,0.016791344,0.014388025,0.011300333,0.012529071,0.009661196,0.020078472
2020-08-26,0.010144001,0.021114442,0.054759805,0.002950866,23.27000046,26.15,30.4,29.6,28.49,28.66,28.66,28.1,0.011089654,0.08,0.11,0.12,0.12,0.16,0.18,0.28,0.5,0.69,1.2,1.41,0.000131786,0.010144001,0.013733901,0.023727516,0.027162716,0.030316371,0.025902248,0.028202988,0.030909166,0.030737268,0.028687996,0.054759805,0.039444184,0.031873448,0.023919433,0.031873448,0.078647043,0.086113239,0.05385243,0.050230881,0.043475551,0.021114442,0.029307029,0.03543351,0.042216242,0.056114721,0.049037326,0.058774877,0.069830974,0.068584943,0.070434004,0.002950866,0.000828348,0.014275884,0.021123383,0.02281371,0.01974221,0.017338891,0.014251199,0.015479937,0.012612062
2020-08-27,0.001671646,-0.003831294,0.050282852,0.005643724,24.46999931,27.05,31.25,30.15,28.77,28.62,28.55,27.9,0.004520835,0.09,0.11,0.11,0.13,0.16,0.19,0.31,0.53,0.74,1.28,1.5,0.000140823,0.001671646,0.011815647,0.015405547,0.025399162,0.028834362,0.031988017,0.027573894,0.029874634,0.032580812,0.032408914,0.050282852,0.105042657,0.089727036,0.0821563,0.074202286,0.0821563,0.128929895,0.136396092,0.104135282,0.100513733,-0.003831294,0.017283147,0.025475735,0.031602216,0.038384948,0.052283427,0.045206032,0.054943583,0.065999679,0.064753648,0.005643724,0.00859459,0.006472073,0.019919608,0.026767107,0.028457434,0.025385934,0.022982615,0.019894924,0.021123662
2020-08-28,0.006710003,0.005826404,-0.063694318,0.005655677,22.95999908,26.9,31.63,30.37,28.88,28.65,28.65,27.85,0.006332807,0.09,0.1,0.11,0.12,0.14,0.16,0.28,0.51,0.74,1.29,1.52,0.000143828,0.006710003,0.008381649,0.01852565,0.02211555,0.032109165,0.035544365,0.03869802,0.034283897,0.036584637,0.039290815,-0.063694318,-0.013411465,0.04134834,0.026032719,0.018461982,0.010507968,0.018461982,0.065235578,0.072701774,0.040440964,0.005826404,0.00199511,0.023109552,0.031302139,0.03742862,0.044211352,0.058109831,0.051032436,0.060769987,0.071826084,0.005655677,0.011299401,0.014250267,0.01212775,0.025575285,0.032422784,0.034113111,0.031041611,0.028638292,0.0255506
2020-08-31,-0.002197375,0.009528651,0.139989189,-0.007841771,26.40999985,28.15,33.3,31.57,29.76,29.41,29.15,28.28,-0.003244996,0.08,0.11,0.13,0.12,0.14,0.15,0.28,0.5,0.72,1.26,1.49,0.000140222,-0.002197375,0.004512628,0.006184274,0.016328275,0.019918175,0.02991179,0.03334699,0.036500645,0.032086522,0.034387262,0.139989189,0.076294871,0.126577724,0.181337529,0.166021908,0.158451171,0.150497157,0.158451171,0.205224767,0.212690963,0.009528651,0.015355056,0.011523761,0.032638203,0.040830791,0.046957272,0.053740003,0.067638482,0.060561087,0.070298638,-0.007841771,-0.002186094,0.00345763,0.006408496,0.004285979,0.017733514,0.024581013,0.02627134,0.02319984,0.020796521
2020-09-01,0.007496831,0.014929259,-0.011041384,0.007555242,26.12000084,28.35,33.51,31.8,29.8,29.55,29.26,28.2,-0.003827559,0.09,0.12,0.13,0.12,0.13,0.14,0.26,0.46,0.68,1.2,1.43,0.000133546,0.007496831,0.005299456,0.012009459,0.013681105,0.023825106,0.027415006,0.037408622,0.040843822,0.043997476,0.039583353,-0.011041384,0.128947805,0.065253487,0.11553634,0.170296145,0.154980524,0.147409787,0.139455773,0.147409787,0.194183383,0.014929259,0.024457911,0.030284315,0.02645302,0.047567462,0.05576005,0.061886531,0.068669262,0.082567741,0.075490347,0.007555242,-0.000286529,0.005369148,0.011012872,0.013963738,0.011841221,0.025288756,0.032136255,0.033826582,0.030755082
2020-09-02,0.01524905,0.010332922,0.017081412,0.015753402,26.56999969,28.95,35.39,33.64,30.78,30.4,29.95,28.57,-0.006319717,0.1,0.12,0.12,0.13,0.14,0.16,0.26,0.45,0.66,1.16,1.38,0.000127877,0.01524905,0.022745882,0.020548506,0.027258509,0.028930155,0.039074157,0.042664056,0.052657672,0.056092872,0.059246526,0.017081412,0.006040028,0.146029217,0.082334899,0.132617751,0.187377556,0.172061935,0.164491199,0.156537185,0.164491199,0.010332922,0.025262181,0.034790833,0.040617237,0.036785943,0.057900385,0.066092972,0.072219453,0.079002185,0.092900664,0.015753402,0.023308644,0.015466874,0.02112255,0.026766275,0.029717141,0.027594623,0.041042158,0.047889658,0.049579985
2020-09-03,-0.035757594,-0.053681235,0.234743273,-0.028150458,33.59999847,34.1,38.4,35.02,31.42,30.75,30.07,28.7,-0.034170729,0.1,0.11,0.12,0.12,0.13,0.15,0.24,0.43,0.63,1.13,1.34,0.000124576,-0.035757594,-0.020508544,-0.013011713,-0.015209088,-0.008499085,-0.006827439,0.003316562,0.006906462,0.016900078,0.020335278,0.234743273,0.251824685,0.240783301,0.38077249,0.317078172,0.367361025,0.42212083,0.406805209,0.399234472,0.391280458,-0.053681235,-0.043348313,-0.028419053,-0.018890402,-0.013063998,-0.016895292,0.00421915,0.012411737,0.018538218,0.02532095,-0.028150458,-0.012397056,-0.004841814,-0.012683585,-0.007027908,-0.001384184,0.001566682,-0.000555835,0.0128917,0.019739199
2020-09-04,-0.008166281,-0.012759293,-0.088636027,-0.005650595,30.75,29.85,36.28,33.85,30.86,29.93,29.15,28.02,-0.021694649,0.09,0.11,0.12,0.13,0.14,0.18,0.3,0.5,0.72,1.25,1.46,0.000137115,-0.008166281,-0.043923875,-0.028674825,-0.021177993,-0.023375369,-0.016665366,-0.01499372,-0.004849718,-0.001259819,0.008733797,-0.088636027,0.146107246,0.163188658,0.152147274,0.292136463,0.228442145,0.278724997,0.333484802,0.318169181,0.310598445,-0.012759293,-0.066440528,-0.056107605,-0.041178346,-0.031649695,-0.025823291,-0.029654585,-0.008540143,-0.000347556,0.005778925,-0.005650595,-0.033801053,-0.018047651,-0.010492409,-0.01833418,-0.012678503,-0.007034778,-0.004083912,-0.00620643,0.007241105
2020-09-08,-0.028148829,-0.048829498,0.022826874,-0.022735912,31.45999908,30.1,34.55,32,29.64,29,28.55,27.95,-0.021277189,0.1,0.13,0.14,0.15,0.14,0.17,0.28,0.47,0.69,1.22,1.43,0.000132572,-0.028148829,-0.03631511,-0.072072704,-0.056823654,-0.049326822,-0.051524198,-0.044814195,-0.043142549,-0.032998547,-0.029408648,0.022826874,-0.065809153,0.16893412,0.186015532,0.174974148,0.314963337,0.251269019,0.301551872,0.356311677,0.340996056,-0.048829498,-0.06158879,-0.115270025,-0.104937103,-0.090007844,-0.080479192,-0.074652788,-0.078484083,-0.057369641,-0.049177053,-0.022735912,-0.028386507,-0.056536966,-0.040783563,-0.033228321,-0.041070092,-0.035414415,-0.029770691,-0.026819825,-0.028942343
2020-09-09,0.019944761,0.029167688,-0.087994338,0.01585781,28.80999947,28.5,33.25,31.32,29.4,28.67,28.2,27.72,-0.012880746,0.1,0.12,0.14,0.14,0.14,0.17,0.28,0.48,0.71,1.25,1.45,0.000135621,0.019944761,-0.008204068,-0.016370349,-0.052127943,-0.036878893,-0.029382062,-0.031579437,-0.024869434,-0.023197788,-0.013053787,-0.087994338,-0.065167464,-0.153803491,0.080939782,0.098021194,0.08697981,0.226968999,0.163274681,0.213557534,0.268317339,0.029167688,-0.019661809,-0.032421102,-0.086102337,-0.075769415,-0.060840156,-0.051311504,-0.0454851,-0.049316394,-0.028201953,0.01585781,-0.006878102,-0.012528697,-0.040679156,-0.024925753,-0.017370511,-0.025212282,-0.019556605,-0.013912881,-0.010962015
2020-09-10,-0.017741246,-0.021440273,0.030761128,-0.014633528,29.70999908,28.86,32.85,31.06,29.34,28.52,28.12,27.66,-0.015612099,0.1,0.12,0.12,0.15,0.14,0.17,0.26,0.46,0.68,1.22,1.43,0.000133223,-0.017741246,0.002203515,-0.025945314,-0.034111595,-0.069869189,-0.054620139,-0.047123308,-0.049320683,-0.04261068,-0.040939034,0.030761128,-0.05723321,-0.034406336,-0.123042363,0.11170091,0.128782322,0.117740938,0.257730127,0.194035809,0.244318662,-0.021440273,0.007727415,-0.041102082,-0.053861375,-0.10754261,-0.097209688,-0.082280429,-0.072751777,-0.066925373,-0.070756667,-0.014633528,0.001224282,-0.021511631,-0.027162226,-0.055312684,-0.039559282,-0.03200404,-0.03984581,-0.034190134,-0.028546409
2020-09-11,0.00053293,-0.005999583,-0.100473205,0.00474856,26.87000084,26.6,31.84,30.45,29.25,28.35,28.12,27.7,-0.003895148,0.1,0.11,0.12,0.13,0.13,0.16,0.26,0.45,0.67,1.21,1.42,0.000132933,0.00053293,-0.017208316,0.002736445,-0.025412384,-0.033578665,-0.069336259,-0.054087209,-0.046590378,-0.048787753,-0.04207775,-0.100473205,-0.069712077,-0.157706415,-0.13487954,-0.223515568,0.011227706,0.028309117,0.017267733,0.157256922,0.093562604,-0.005999583,-0.027439856,0.001727832,-0.047101666,-0.059860958,-0.113542193,-0.103209271,-0.088280012,-0.07875136,-0.072924956,0.00474856,-0.009884968,0.005972842,-0.01676307,-0.022413665,-0.050564124,-0.034810721,-0.027255479,-0.03509725,-0.029441573
2020-09-14,0.012661335,0.01702326,-0.038699838,0.011775038,25.85000038,25.85,31.15,30.25,29.22,28.4,28.1,27.78,0.000738769,0.1,0.11,0.13,0.14,0.14,0.16,0.27,0.46,0.68,1.21,1.42,0.000132414,0.012661335,0.013194265,-0.004546981,0.01539778,-0.012751049,-0.02091733,-0.056674924,-0.041425874,-0.033929042,-0.036126418,-0.038699838,-0.139173043,-0.108411915,-0.196406253,-0.173579379,-0.262215406,-0.027472133,-0.010390721,-0.021432105,0.118557084,0.01702326,0.011023677,-0.010416596,0.018751092,-0.030078405,-0.042837698,-0.096518933,-0.086186011,-0.071256751,-0.0617281,0.011775038,0.016523598,0.00189007,0.01774788,-0.004988033,-0.010638627,-0.038789086,-0.023035683,-0.015480442,-0.023322212
2020-09-15,0.005205786,0.014184591,-0.01010896,8.11E-05,25.59000015,25.45,30.4,30.3,29.45,28.6,28.14,27.8,0.003667776,0.09,0.11,0.12,0.13,0.14,0.16,0.27,0.46,0.68,1.21,1.43,0.000133683,0.005205786,0.017867121,0.018400051,0.000658805,0.020603566,-0.007545263,-0.015711544,-0.051469138,-0.036220088,-0.028723257,-0.01010896,-0.048808798,-0.149282003,-0.118520874,-0.206515212,-0.183688338,-0.272324365,-0.037581092,-0.02049968,-0.031541064,0.014184591,0.031207851,0.025208268,0.003767995,0.032935683,-0.015893814,-0.028653107,-0.082334342,-0.07200142,-0.05707216,8.11E-05,0.011856108,0.016604669,0.00197114,0.017828951,-0.004906962,-0.010557557,-0.038708015,-0.022954613,-0.015399371
2020-09-16,-0.004629647,-0.016862477,0.017432196,0.00131296,26.04000092,30.35,30.56,29.85,29.15,28.4,28.15,27.55,-0.007334677,0.08,0.12,0.12,0.12,0.14,0.16,0.28,0.47,0.69,1.23,1.45,0.000136002,-0.004629647,0.000576139,0.013237474,0.013770404,-0.003970842,0.015973919,-0.01217491,-0.020341191,-0.056098785,-0.040849735,0.017432196,0.007323237,-0.031376601,-0.131849806,-0.101088678,-0.189083016,-0.166256142,-0.254892169,-0.020148896,-0.003067484,-0.016862477,-0.002677886,0.014345374,0.008345791,-0.013094482,0.016073206,-0.032756291,-0.045515584,-0.099196819,-0.088863897,0.00131296,0.001394031,0.013169069,0.017917629,0.003284101,0.019141911,-0.003594002,-0.009244597,-0.037395055,-0.021641652
2020-09-17,-0.00844795,-0.014927302,0.016000272,-0.00466263,26.45999908,29.95,30.52,30,29.6,28.92,28.6,28.02,-0.005193125,0.09,0.09,0.11,0.12,0.13,0.16,0.28,0.47,0.69,1.22,1.43,0.000135023,-0.00844795,-0.013077596,-0.00787181,0.004789525,0.005322455,-0.012418791,0.007525969,-0.02062286,-0.02878914,-0.064546735,0.016000272,0.033432468,0.023323508,-0.01537633,-0.115849535,-0.085088406,-0.173082744,-0.15025587,-0.238891897,-0.004148624,-0.014927302,-0.03178978,-0.017605189,-0.000581928,-0.006581512,-0.028021784,0.001145904,-0.047683594,-0.060442887,-0.114124122,-0.00466263,-0.00334967,-0.003268599,0.008506438,0.013254999,-0.00137853,0.01447928,-0.008256632,-0.013907227,-0.042057685
2020-09-18,-0.011245577,-0.013077685,-0.02409752,-0.008803627,25.82999992,30.1,30.76,30.15,29.8,29.29,29,28.35,-0.000816566,0.09,0.1,0.12,0.13,0.14,0.16,0.29,0.48,0.7,1.24,1.45,0.000136415,-0.011245577,-0.019693526,-0.024323173,-0.019117387,-0.006456052,-0.005923122,-0.023664368,-0.003719608,-0.031868437,-0.040034717,-0.02409752,-0.008097248,0.009334948,-0.000774012,-0.03947385,-0.139947055,-0.109185926,-0.197180264,-0.17435339,-0.262989417,-0.013077685,-0.028004987,-0.044867465,-0.030682873,-0.013659613,-0.019659196,-0.041099469,-0.011931781,-0.060761279,-0.073520572,-0.008803627,-0.013466258,-0.012153297,-0.012072227,-0.000297189,0.004451371,-0.010182157,0.005675653,-0.017060259,-0.022710854
2020-09-21,-0.011638564,0.003945697,0.072779758,-0.018601744,27.78000069,31.3,31.65,30.9,30.3,29.51,29.15,28.6,-0.006290487,0.09,0.1,0.11,0.12,0.14,0.16,0.27,0.46,0.68,1.22,1.43,0.000134649,-0.011638564,-0.022884141,-0.031332091,-0.035961737,-0.030755951,-0.018094616,-0.017561686,-0.035302932,-0.015358172,-0.043507001,0.072779758,0.048682238,0.06468251,0.082114706,0.072005746,0.033305908,-0.067167297,-0.036406169,-0.124400506,-0.101573632,0.003945697,-0.009131988,-0.02405929,-0.040921768,-0.026737177,-0.009713916,-0.015713499,-0.037153772,-0.007986084,-0.056815582,-0.018601744,-0.027405371,-0.032068002,-0.030755042,-0.030673971,-0.018898933,-0.014150373,-0.028783901,-0.012926091,-0.035662004
2020-09-22,0.010463016,0.018600636,-0.033678148,0.00516133,26.86000061,31.42,32.16,31.25,30.65,29.9,29.53,29,-0.003875012,0.08,0.1,0.11,0.12,0.13,0.15,0.27,0.46,0.68,1.21,1.42,0.000134078,0.010463016,-0.001175548,-0.012421125,-0.020869074,-0.025498721,-0.020292935,-0.0076316,-0.00709867,-0.024839916,-0.004895155,-0.033678148,0.03910161,0.01500409,0.031004361,0.048436558,0.038327598,-0.00037224,-0.100845445,-0.070084317,-0.158078655,0.018600636,0.022546333,0.009468648,-0.005458654,-0.022321132,-0.008136541,0.00888672,0.002887137,-0.018553136,0.010614552,0.00516133,-0.013440414,-0.022244041,-0.026906671,-0.025593711,-0.02551264,-0.013737603,-0.008989042,-0.023622571,-0.007764761
2020-09-23,-0.024007339,-0.032068583,0.062068956,-0.019428404,28.57999992,32.55,33.27,32,31.07,30.4,29.95,29.42,-0.008994278,0.08,0.11,0.11,0.13,0.14,0.15,0.28,0.46,0.68,1.21,1.42,0.000133472,-0.024007339,-0.013544323,-0.025182887,-0.036428463,-0.044876413,-0.04950606,-0.044300274,-0.031638939,-0.031106009,-0.048847255,0.062068956,0.028390808,0.101170566,0.077073046,0.093073317,0.110505514,0.100396554,0.061696716,-0.038776489,-0.008015361,-0.032068583,-0.013467947,-0.00952225,-0.022599935,-0.037527238,-0.054389715,-0.040205124,-0.023181863,-0.029181447,-0.05062172,-0.019428404,-0.014267073,-0.032868817,-0.041672445,-0.046335075,-0.045022115,-0.044941044,-0.033166006,-0.028417446,-0.043050974
